job_title,company_name,job_location,work_place,salary_range,skill,more_detail_link,job_id,work_type,workplace,years_experience,min_education,category,sub_category,role,scrapped_date
IT Technical Application Support - (L1 Support) - Banking,Id/x Partners,"Tanah Abang, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Linux System Administration,SQL,Rdbms",https://glints.com/id/opportunities/jobs/it-technical-application-support-l1-support-banking/e15b9ff4-946a-4d01-b3ec-d8e2a510d59a?utm_referrer=explore,e15b9ff4-946a-4d01-b3ec-d8e2a510d59a,full_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,"Operation, Maintenance & Technical Support",IT Technical Support,4/3/2024
IT Project Ops,PT Stampindo Lancar Jaya,"Kembangan, Jakarta Barat, DKI Jakarta",Kerja di kantor,Rp5jt-Rp7jt,"experience,salary,logo,Data Management,IT Project Management,PostgreSQL",https://glints.com/id/opportunities/jobs/it-project-ops/40df2354-87cf-490d-90b7-00271c7dba9e?utm_referrer=explore,40df2354-87cf-490d-90b7-00271c7dba9e,full_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,"Operation, Maintenance & Technical Support",Operation & Maintenance Engineer,4/3/2024
Back End Developer,PT Rect Media Komputindo,"Semarang Tengah, Semarang, Jawa Tengah",Kerja di kantor,Rp3jt-Rp5jt,"experience,salary,logo,Laravel,PHP,Python,Go / Golang",https://glints.com/id/opportunities/jobs/back-end-developer/fbcc6efd-3e92-47c8-848b-28fd57ee1478?utm_referrer=explore,fbcc6efd-3e92-47c8-848b-28fd57ee1478,full_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,Backend Development,Backend Developer,4/3/2024
Senior Frontend Developer,PT Suitmedia Kreasi Indonesia,"Pasar Minggu, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,UX Design,CSS3,Vue.js,API Development,JavaScript,React.js,UI Design,Model-View-Controller (MVC),GIT,HTML5,Angular.js",https://glints.com/id/opportunities/jobs/senior-frontend-developer/d8e24264-b030-42d9-a5c9-559d68736437?utm_referrer=explore,d8e24264-b030-42d9-a5c9-559d68736437,full_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,Frontend Development,Frontend Engineer,4/3/2024
Digital Product Growth Analyst,PT Sigma Global Teknologi,"Senen, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo",https://glints.com/id/opportunities/jobs/digital-product-growth-analyst/b08e5630-470f-4dec-af9e-f6000ec608f1?utm_referrer=explore,b08e5630-470f-4dec-af9e-f6000ec608f1,contract,Kerja di kantor,3 – 5 tahun,Minimal Sarjana (S1),Computer & Information Technology,Software,Software Engineer,4/3/2024
Data Analyst Ecommerce,PT Optima Technology Indonesia,"Penjaringan, Jakarta Utara, DKI Jakarta",Kerja di kantor,Rp5jt-Rp8jt,"experience,salary,logo,Data Entry,Data Collection,Data Management",https://glints.com/id/opportunities/jobs/data-analyst-ecommerce/dc8d8e7c-2cf3-47ac-8e33-cbe57e57dc4a?utm_referrer=explore,dc8d8e7c-2cf3-47ac-8e33-cbe57e57dc4a,full_time,Kerja di kantor,1 – 3 tahun,Minimal SMA/SMK,Computer & Information Technology,Data,Data Analyst,4/3/2024
IT Staff,PT MOVI Ventura Prima,"Kebayoran Baru, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Logical Reasoning,Search Engine Optimization (SEO),Asset Management",https://glints.com/id/opportunities/jobs/it-staff/6597a6fb-b5ec-4c1a-b041-0f33c36298bf?utm_referrer=explore,6597a6fb-b5ec-4c1a-b041-0f33c36298bf,full_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff,4/3/2024
Backend stack dan Frontend stack,Inotal Sistema International,"Gambir, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Mercure,Php Symfony,TailwindCSS,Vite,Php Swoole,React.js,PHP",https://glints.com/id/opportunities/jobs/backend-stack-dan-frontend-stack/e23625fd-527a-4963-be6f-72b1d182d40a?utm_referrer=explore,e23625fd-527a-4963-be6f-72b1d182d40a,contract,Kerja di kantor,3 – 5 tahun,Minimal Diploma (D1 - D4),Computer & Information Technology,Backend Development,Fullstack Developer,4/3/2024
Backend Developer,Tamtech International,"Kapanewon Depok, Sleman, DI Yogyakarta",Kerja di kantor,Not Written,"experience,logo,Agile Methodologies,Node.js,JavaScript,REST API",https://glints.com/id/opportunities/jobs/backend-developer/06377e97-2975-43e6-b8b6-60ed500e3249?utm_referrer=explore,06377e97-2975-43e6-b8b6-60ed500e3249,contract,Kerja di kantor,1 – 3 tahun,Minimal Diploma (D1 - D4),Computer & Information Technology,Backend Development,Backend Developer,4/3/2024
Backend Developer (Node.js),PT Karisma Zona Kreatifku (KAZOKKU),"Penjaringan, Jakarta Utara, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,TypeScript,Node.js",https://glints.com/id/opportunities/jobs/backend-developer-nodejs/8d24d258-8085-4e53-9da4-d90ca61c61f5?utm_referrer=explore,8d24d258-8085-4e53-9da4-d90ca61c61f5,contract,Kerja di kantor,1 – 3 tahun,Minimal Diploma (D1 - D4),Computer & Information Technology,Backend Development,Node.js Developer,4/3/2024
Rust Developer,PT Mitrais,"Setiabudi, Jakarta Selatan, DKI Jakarta",Remote/Dari rumah,Not Written,"experience,logo,Rust,English Languange,Kafka",https://glints.com/id/opportunities/jobs/rust-developer/6dd0bb9c-f726-4827-90e3-59d32839c6fb?utm_referrer=explore,6dd0bb9c-f726-4827-90e3-59d32839c6fb,full_time,Remote/Dari rumah,3 – 5 tahun,Minimal SMA/SMK,Computer & Information Technology,Software,Rust Developer,4/3/2024
Senior Golang Developer,PT Mitrais,"Setiabudi, Jakarta Selatan, DKI Jakarta",Remote/Dari rumah,Not Written,"experience,logo",https://glints.com/id/opportunities/jobs/senior-golang-developer/4eb64329-7985-41be-b9b2-385a1c563dd5?utm_referrer=explore,4eb64329-7985-41be-b9b2-385a1c563dd5,full_time,Remote/Dari rumah,5 – 10 tahun,Minimal SMA/SMK,Computer & Information Technology,Backend Development,Golang Developer,4/3/2024
QA Engineer,PT Avows Technologies,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp5jt-Rp7jt,"experience,salary,logo,Cypress,Katalon,Selenium WebDriver,Appium,Manual Testing,Postman Software",https://glints.com/id/opportunities/jobs/qa-engineer/b596c6dd-7da0-46bf-965f-cc812f072903?utm_referrer=explore,b596c6dd-7da0-46bf-965f-cc812f072903,contract,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,QA & Software Testing,QA Engineer,4/3/2024
Laravel and Flutter Developer,SocioDigitals,"Gubeng, Surabaya, Jawa Timur",Remote/Dari rumah,Rp1jt-Rp4jt,"experience,salary,TailwindCSS,Laravel,PHP,Dart",https://glints.com/id/opportunities/jobs/laravel-and-flutter-developer/d5985798-127e-4008-aaa2-151203433a47?utm_referrer=explore,d5985798-127e-4008-aaa2-151203433a47,full_time,Remote/Dari rumah,1 – 3 tahun,Minimal SMA/SMK,Computer & Information Technology,Mobile Development,Laravel/Flutter Developer,4/3/2024
Cybersecurity Engineer,Synapsis.id,"Makasar, Jakarta Timur, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Penetration Testing,Red Hat Linux,Cybersecurity",https://glints.com/id/opportunities/jobs/cybersecurity-engineer/edb444d4-e6bc-4261-90fa-d8fe668052c8?utm_referrer=explore,edb444d4-e6bc-4261-90fa-d8fe668052c8,full_time,Kerja di kantor,1 – 3 tahun,Minimal Diploma (D1 - D4),Computer & Information Technology,Cyber Security,Cyber Security Engineer,4/3/2024
Learning Development Internship,Sertifikasiku.com,"Mampang Prapatan, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Microsoft 365,Strong Communication Skills,Active Learning,Learning Management Systems,Creative Design,Analytical Skills,Product Development,Training",https://glints.com/id/opportunities/jobs/learning-development-internship/3d632918-246d-4d23-8199-350e6b36c3e0?utm_referrer=explore,3d632918-246d-4d23-8199-350e6b36c3e0,internship,Kerja di kantor,Kurang dari setahun,Minimal SMA/SMK,Computer & Information Technology,Software,Developer,4/3/2024
Network Engineer Staf,Jinom,"Denpasar Timur, Denpasar, Bali",Kerja di kantor,Not Written,"experience,logo,IP Networking,Cisco,Mikrotik",https://glints.com/id/opportunities/jobs/network-engineer-staf/e72ef1c2-1e3f-47ce-ae1b-50978b931d71?utm_referrer=explore,e72ef1c2-1e3f-47ce-ae1b-50978b931d71,full_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,"Network, System & Database Admin",Network Engineer,4/3/2024
Application Developer Intern,Jinom,"Denpasar Timur, Denpasar, Bali",Kerja di kantor,Not Written,"experience,logo,MySQL,Object-Oriented Programming (OOP),Laravel,PHP,Communication Skills",https://glints.com/id/opportunities/jobs/application-developer-intern/f73ababf-ae0f-4d66-b9bf-c1436a91545f?utm_referrer=explore,f73ababf-ae0f-4d66-b9bf-c1436a91545f,internship,Kerja di kantor,Kurang dari setahun,Minimal SMA/SMK,Computer & Information Technology,Software,Application Developer,4/3/2024
Junior Network Engineer,PT Angkasa Defender Indonesia - ASDF.ID,"Kelapa Gading, Jakarta Utara, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Demo Produk,Troubleshooting,Networking",https://glints.com/id/opportunities/jobs/junior-network-engineer/a031bb5e-4f2f-4384-b7a6-8dfccc4ff338?utm_referrer=explore,a031bb5e-4f2f-4384-b7a6-8dfccc4ff338,full_time,Kerja di kantor,Kurang dari setahun,Minimal Diploma (D1 - D4),Computer & Information Technology,"Network, System & Database Admin",Network Engineer,4/3/2024
Internship Kotlin Mobile Programmer,PT Angkasa Defender Indonesia - ASDF.ID,"Kelapa Gading, Jakarta Utara, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Mobile App Development,REST API,Kotlin",https://glints.com/id/opportunities/jobs/internship-kotlin-mobile-programmer/e620e7c5-335f-4538-ad84-4674e690be75?utm_referrer=explore,e620e7c5-335f-4538-ad84-4674e690be75,internship,Kerja di kantor,Kurang dari setahun,Minimal SMA/SMK,Computer & Information Technology,Mobile Development,Kotlin Developer,4/3/2024
Data Scientist (Relocate to Japan),kapanjepan,"Menteng, Jakarta Pusat, DKI Jakarta",Remote/Dari rumah,Not Written,"experience,logo,Data Engineering,Data Analytics,Python,Statistical Data Analysis",https://glints.com/id/opportunities/jobs/data-scientist-relocate-to-japan/8da52150-3d20-4dc9-85b7-755fdf2f3e74?utm_referrer=explore,8da52150-3d20-4dc9-85b7-755fdf2f3e74,full_time,Remote/Dari rumah,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,Data,Data Scientist,4/3/2024
Software Development Engineer (Relocate to Japan),kapanjepan,"Menteng, Jakarta Pusat, DKI Jakarta",Remote/Dari rumah,Not Written,"experience,logo,JavaScript,TypeScript,Software Development,Software Architecture",https://glints.com/id/opportunities/jobs/software-development-engineer-relocate-to-japan/045a67b6-e80e-4cec-a8df-6bbb960675af?utm_referrer=explore,045a67b6-e80e-4cec-a8df-6bbb960675af,full_time,Remote/Dari rumah,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,Software,Software Engineer,4/3/2024
Infrastructure Engineer (Relocate to Japan),kapanjepan,"Menteng, Jakarta Pusat, DKI Jakarta",Remote/Dari rumah,Not Written,"experience,logo,Networking,Software Engineering,IP Networking",https://glints.com/id/opportunities/jobs/infrastructure-engineer-relocate-to-japan/80dd1734-d522-45b7-84d0-3d61e8e02ffb?utm_referrer=explore,80dd1734-d522-45b7-84d0-3d61e8e02ffb,full_time,Remote/Dari rumah,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,"Network, System & Database Admin",Network Engineer,4/3/2024
PROGRAMMER JAVA SPRING BOOT,Pt Bionic Teknologi Indonesia,"Tebet, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Java,JavaScript,Spring Framework",https://glints.com/id/opportunities/jobs/programmer-java-spring-boot/fa92b35d-ed1f-40a2-b174-25df4cff6020?utm_referrer=explore,fa92b35d-ed1f-40a2-b174-25df4cff6020,full_time,Kerja di kantor,1 – 3 tahun,Minimal SMA/SMK,Computer & Information Technology,Software,Programmer,4/3/2024
Data Scrapping Agent,Kalapa Technology,"Kapanewon Banguntapan, Bantul, DI Yogyakarta",Kerja di kantor,"Rp2,3jt-Rp2,4jt","experience,salary,logo,Marketing Communications,Data Analytics,Data Collection",https://glints.com/id/opportunities/jobs/data-scrapping-agent/c5b1470e-b7e8-4c44-9d8e-5003411b7408?utm_referrer=explore,c5b1470e-b7e8-4c44-9d8e-5003411b7408,full_time,Kerja di kantor,Kurang dari setahun,Minimal SMA/SMK,Computer & Information Technology,Data,Data Analyst,4/3/2024
IT Programmer,PT Spectrum UniTec,"Jatiuwung, Tangerang, Banten",Kerja di kantor,Not Written,"experience,logo,Programming Languages",https://glints.com/id/opportunities/jobs/it-programmer/3e443b49-d732-4e43-af74-c6f98a51a2c4?utm_referrer=explore,3e443b49-d732-4e43-af74-c6f98a51a2c4,full_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,Software,Programmer,4/3/2024
Data Scientist,PT Adinata Mitra Solusi,"Kebayoran Lama, Jakarta Selatan, DKI Jakarta",Kerja di kantor,"Rp8,5jt-Rp12jt","experience,salary,logo,NoSQL,SQL,Python",https://glints.com/id/opportunities/jobs/data-scientist/d125f53b-a375-45bd-9269-69d221d7d9c8?utm_referrer=explore,d125f53b-a375-45bd-9269-69d221d7d9c8,full_time,Kerja di kantor,1 – 3 tahun,Minimal Diploma (D1 - D4),Computer & Information Technology,Data,Data Scientist,4/3/2024
Power Business Intelligence,PT Adinata Mitra Solusi,"Kebayoran Lama, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp8jt-Rp19jt,"experience,salary,logo,Cash Flow Management,Microsoft SQL Server,Business Intelligence",https://glints.com/id/opportunities/jobs/power-business-intelligence/2d1bf35f-6854-4cc9-b4bd-030f69916880?utm_referrer=explore,2d1bf35f-6854-4cc9-b4bd-030f69916880,full_time,Kerja di kantor,1 – 3 tahun,Minimal Diploma (D1 - D4),Computer & Information Technology,Data,Business Intelligence Analyst,4/3/2024
Backend Developer,PT ELISTEC INFORMATIKA UTAMA,"Mampang Prapatan, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp7jt-Rp10jt,"experience,salary,logo,Microsoft SQL Server,.NET,GIT,ASP.NET,.Net Core",https://glints.com/id/opportunities/jobs/backend-developer/3169b2ec-6a58-4ae0-bc2d-9e7d74de437c?utm_referrer=explore,3169b2ec-6a58-4ae0-bc2d-9e7d74de437c,full_time,Kerja di kantor,3 – 5 tahun,Minimal Sarjana (S1),Computer & Information Technology,Backend Development,Backend Developer,4/3/2024
Desktop Application Developer,Sagara Technology,"Grogol Petamburan, Jakarta Barat, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Java,Object-Oriented Programming (OOP),VB.NET,Responsive Web Design,.NET,Software Engineering",https://glints.com/id/opportunities/jobs/desktop-application-developer/335dcc76-84c6-4537-9d34-d2930456f074?utm_referrer=explore,335dcc76-84c6-4537-9d34-d2930456f074,full_time,Kerja di kantor,3 – 5 tahun,Minimal Sarjana (S1),Computer & Information Technology,Software,Software Engineer,4/3/2024
Staff IT,PT Surya Sinergi,"Driyorejo, Gresik, Jawa Timur",Kerja di kantor,Not Written,"experience,logo,Troubleshooting,Hardware Engineering,Software Engineering",https://glints.com/id/opportunities/jobs/staff-it/252e8d86-4cd4-4d10-a8d3-6884820d3452?utm_referrer=explore,252e8d86-4cd4-4d10-a8d3-6884820d3452,full_time,Kerja di kantor,3 – 5 tahun,Minimal Sarjana (S1),Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff,4/3/2024
Junior Full Stack Engineer,Fleetify.id,"Serpong Utara, Tangerang Selatan, Banten",Kerja di kantor,Not Written,"experience,logo,REST API,React.js,SDLC",https://glints.com/id/opportunities/jobs/junior-full-stack-engineer/84d18abf-5d46-4081-af1a-b7053c539355?utm_referrer=explore,84d18abf-5d46-4081-af1a-b7053c539355,full_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,Full Stack Development,Full Stack Engineer,4/3/2024
Quality Assurance (QA) Engineer,Fleetify.id,"Serpong Utara, Tangerang Selatan, Banten",Kerja di kantor,Not Written,"experience,logo,QA Automation,Software Testing,Manual Testing",https://glints.com/id/opportunities/jobs/quality-assurance-qa-engineer/91733301-5fb0-47c9-b885-b7444871888f?utm_referrer=explore,91733301-5fb0-47c9-b885-b7444871888f,full_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,QA & Software Testing,QA Engineer,4/3/2024
Backend Developer,Hipros,"Cakung, Jakarta Timur, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo",https://glints.com/id/opportunities/jobs/backend-developer/5b188a74-068b-4be8-a979-b80badcc9f5c?utm_referrer=explore,5b188a74-068b-4be8-a979-b80badcc9f5c,full_time,Kerja di kantor,Kurang dari setahun,Minimal SMA/SMK,Computer & Information Technology,Backend Development,Backend Developer,4/3/2024
IT Implementor,Pt. Tiga Daya Digital Indonesia,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,ERP Software,Communication Skills,Project Coordination",https://glints.com/id/opportunities/jobs/it-implementor/221e6c76-fc66-4dc6-b707-1aacb532188b?utm_referrer=explore,221e6c76-fc66-4dc6-b707-1aacb532188b,full_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff,4/3/2024
Golang Developer,PT Code Development Indonesia,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Node.js,Java,.NET",https://glints.com/id/opportunities/jobs/golang-developer/f54b7767-ac42-45d9-ad9a-0bc5c6f299de?utm_referrer=explore,f54b7767-ac42-45d9-ad9a-0bc5c6f299de,full_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,Backend Development,Golang Developer,4/3/2024
Android Native Developer,PT Indocyber Global Teknologi,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,PHP,Android Java,Codeigniter",https://glints.com/id/opportunities/jobs/android-native-developer/c295176c-5d59-4dd5-8449-6d7e568f1179?utm_referrer=explore,c295176c-5d59-4dd5-8449-6d7e568f1179,full_time,Kerja di kantor,5 – 10 tahun,Minimal Diploma (D1 - D4),Computer & Information Technology,Mobile Development,Android Developer,4/3/2024
Data Scientist,TwoDotSeven Pte Ltd,"Cipayung, Jakarta Timur, DKI Jakarta",Remote/Dari rumah,Rp15jt-Rp20jt,"experience,salary,logo,Python,Statistical Data Analysis,Machine Learning,SQL",https://glints.com/id/opportunities/jobs/data-scientist/a65014ea-c7b3-403f-a163-58d4e52e2b2f?utm_referrer=explore,a65014ea-c7b3-403f-a163-58d4e52e2b2f,full_time,Remote/Dari rumah,3 – 5 tahun,Minimal Sarjana (S1),Computer & Information Technology,Data,Data Scientist,4/3/2024
Network Engineer (Internship),PT Visionary Solution Teknologi (Visi-Tek),"Cilandak, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Networking,Network Administration,Software Engineering,FTTX Networks",https://glints.com/id/opportunities/jobs/network-engineer-internship/1eeb9410-fb52-4f44-b7e7-064578b8fc17?utm_referrer=explore,1eeb9410-fb52-4f44-b7e7-064578b8fc17,internship,Kerja di kantor,Kurang dari setahun,Minimal SMA/SMK,Computer & Information Technology,"Network, System & Database Admin",Network Engineer,4/3/2024
Network Engineer,PT Visionary Solution Teknologi (Visi-Tek),"Cilandak, Jakarta Selatan, DKI Jakarta",Remote/Dari rumah,Rp5jt-Rp7jt,"experience,salary,logo,Wireless Networking,Network Security,Computer Networking",https://glints.com/id/opportunities/jobs/network-engineer/ee49766f-1b16-428b-b4bd-3831c9e987ad?utm_referrer=explore,ee49766f-1b16-428b-b4bd-3831c9e987ad,full_time,Remote/Dari rumah,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,"Network, System & Database Admin",Network Engineer,4/3/2024
Sysadmin DBA,PT Kimu Andalan Nusantara,"Kembangan, Jakarta Barat, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Information Technology,Python,Google Cloud Platform,Computer Science,JavaScript,Troubleshooting,SQL",https://glints.com/id/opportunities/jobs/sysadmin-dba/e15b36a6-348b-46a9-b3a6-79f4ad475626?utm_referrer=explore,e15b36a6-348b-46a9-b3a6-79f4ad475626,full_time,Kerja di kantor,3 – 5 tahun,Minimal Diploma (D1 - D4),Computer & Information Technology,"Network, System & Database Admin",Database Administrator,4/3/2024
Ruby on Rails,Dot Indonesia,"Kebayoran Baru, Jakarta Selatan, DKI Jakarta",Remote/Dari rumah,Not Written,"experience,logo,Spring Framework,Ruby on Rails,Bootstrap,Object-Oriented Programming (OOP),Software Development,Model-View-Controller (MVC),CSS3",https://glints.com/id/opportunities/jobs/ruby-on-rails/df3fe71a-1975-4324-a176-95174c8b5cb3?utm_referrer=explore,df3fe71a-1975-4324-a176-95174c8b5cb3,contract,Remote/Dari rumah,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,Software,ROR Developer,4/3/2024
Junior IT EDC Android Developer,PCS Payment,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,"Rp6,5jt-Rp9,5jt","experience,salary,logo,Model-View-Controller (MVC),Website Management,Application Development,REST API,Edc,Android Development,Adaptability,Mobile App Development",https://glints.com/id/opportunities/jobs/junior-it-edc-android-developer/77b9b1c1-2cd7-4282-afb8-4c6a450e3a5e?utm_referrer=explore,77b9b1c1-2cd7-4282-afb8-4c6a450e3a5e,full_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,Mobile Development,Android Developer,4/3/2024
Software Engineer (FRONT-END),Renn Labs,"Matraman, Jakarta Timur, DKI Jakarta",Remote/Dari rumah,Not Written,"experience,logo,Frontend Development,Computer Science,Software Engineering",https://glints.com/id/opportunities/jobs/software-engineer-front-end/3c586da1-19d8-4afe-bcc6-3f0f6a906bde?utm_referrer=explore,3c586da1-19d8-4afe-bcc6-3f0f6a906bde,full_time,Remote/Dari rumah,5 – 10 tahun,Minimal Sarjana (S1),Computer & Information Technology,Frontend Development,Frontend Engineer,4/3/2024
React Js Developer,Software Seni,"Kemantren Gondokusuman, Yogyakarta, DI Yogyakarta",Kerja di kantor,Not Written,"experience,logo,jQuery,Object-Oriented Programming (OOP),HTML5,React.js,JavaScript,CSS3",https://glints.com/id/opportunities/jobs/react-js-developer/96421a20-a19f-4e06-a342-cfe940de3380?utm_referrer=explore,96421a20-a19f-4e06-a342-cfe940de3380,full_time,Kerja di kantor,3 – 5 tahun,Minimal Diploma (D1 - D4),Computer & Information Technology,"Frontend Development",ReactJS Developer,4/3/2024
Database Engineer,Ecampuz,"Mantrijeron, Yogyakarta, DI Yogyakarta",Kerja di kantor,Not Written,"experience,logo,Data Mining,Mysql Database,MySQL,Phyton,R Programming",https://glints.com/id/opportunities/jobs/database-engineer/30005283-2cde-426d-aa15-eb50a9000dce?utm_referrer=explore,30005283-2cde-426d-aa15-eb50a9000dce,full_time,Kerja di kantor,1 – 3 tahun,Minimal Diploma (D1 - D4),Computer & Information Technology,"Network, System & Database Admin",Database Administrator,4/3/2024
Mobile Developer Flutter,PT. RAKHASA ARTHA WISESA,"Tambora, Jakarta Barat, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Mobile App Development,iOS Development,Mobile UI Design,Application Development,Android Development,Product Development,Software Development",https://glints.com/id/opportunities/jobs/mobile-developer-flutter/62322656-94f8-4a9b-8500-a21d62f0ecd8?utm_referrer=explore,62322656-94f8-4a9b-8500-a21d62f0ecd8,full_time,Kerja di kantor,1 – 3 tahun,Minimal SMA/SMK,Computer & Information Technology,Mobile Development,Flutter Developer,4/3/2024
Mobile Developer IOS,PT. RAKHASA ARTHA WISESA,"Tambora, Jakarta Barat, DKI Jakarta",Kerja di kantor,Rp5jt-Rp15jt,"experience,salary,logo,CI/CD,Design Thinking,iOS Development",https://glints.com/id/opportunities/jobs/mobile-developer-ios/69b27627-5a74-4ebe-be36-6fce8bcd8a8a?utm_referrer=explore,69b27627-5a74-4ebe-be36-6fce8bcd8a8a,full_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,Mobile Development,iOS Developer,4/3/2024
Programmer,PT Bawana Margatama,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo",https://glints.com/id/opportunities/jobs/programmer/c38d4d0f-2eb2-4dca-babd-123c0d26a9fd?utm_referrer=explore,c38d4d0f-2eb2-4dca-babd-123c0d26a9fd,full_time,Kerja di kantor,1 – 3 tahun,Minimal Diploma (D1 - D4),Computer & Information Technology,Software,Programmer,4/3/2024
EPM Applications Developer,Dot Indonesia,"Cilandak, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,IBM SPSS,Oracle Database,SAP,Business Intelligence,Microsoft Excel",https://glints.com/id/opportunities/jobs/epm-applications-developer/ce8a80b2-1f2b-40e6-9b33-f57e0cf27bff?utm_referrer=explore,ce8a80b2-1f2b-40e6-9b33-f57e0cf27bff,contract,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,"Operation, Maintenance & Technical Support",Devops Engineer,4/3/2024
Developer,PT Digital Fajar Buana,"Kemantren Gedongtengen, Yogyakarta, DI Yogyakarta",Kerja di kantor,Rp5jt-Rp7jt,"experience,salary,logo,CSS3,HTML5,Node.js,JavaScript",https://glints.com/id/opportunities/jobs/developer/601fe057-8163-4ddb-8eff-e1f5d5b05ba0?utm_referrer=explore,601fe057-8163-4ddb-8eff-e1f5d5b05ba0,full_time,Kerja di kantor,3 – 5 tahun,Minimal Sarjana (S1),Computer & Information Technology,Backend Development,Node.js Developer,4/3/2024
SAP FICO,Sari Murni Group,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,IT Project Management,SAP,Interpersonal Skills",https://glints.com/id/opportunities/jobs/sap-fico/77d1016a-2ff3-46b1-a1c7-45952387aa8d?utm_referrer=explore,77d1016a-2ff3-46b1-a1c7-45952387aa8d,full_time,Kerja di kantor,3 – 5 tahun,Minimal Sarjana (S1),Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff,4/3/2024
Virtual WordPress Web Developer/Designer/Elementor Internship,GAO Tek inc.,"Pekanbaru Kota, Pekanbaru, Riau",Remote/Dari rumah,Not Written,"experience,logo,Web Design,Web Development,English Languange,WordPress Development",https://glints.com/id/opportunities/jobs/virtual-wordpress-web-developer-designer-elementor-internship/cb459440-9100-40c9-b701-b7dc78961f47?utm_referrer=explore,cb459440-9100-40c9-b701-b7dc78961f47,internship,Remote/Dari rumah,Kurang dari setahun,Minimal Diploma (D1 - D4),Computer & Information Technology,Software,Web Developer,4/3/2024
Software Developer,Studycle,"Kapanewon Ngaglik, Sleman, DI Yogyakarta",Kerja di kantor,Not Written,"experience,logo,Back-End Web Development,JavaScript,Python",https://glints.com/id/opportunities/jobs/software-developer/72ed9b36-73b1-451c-b4dd-4e40de6907a5?utm_referrer=explore,72ed9b36-73b1-451c-b4dd-4e40de6907a5,contract,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,Software,Software Developer,4/3/2024
