job_title,company_name,job_location,work_place,salary_range,skill,more_detail_link,job_id,work_type,workplace,years_experience,min_education,category,sub_category,role,scrapped_date
Front End Engineer (Nuxt 3),Pt Tokoplas Ecommerce Indonesia,"Gambir, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Computer Science, Nuxt 3,Front End Web Developer",https://glints.com/id/opportunities/jobs/front-end-engineer-nuxt-3/e148d0b6-a7de-4f0a-8aaa-b61317e9a419?utm_referrer=explore,e148d0b6-a7de-4f0a-8aaa-b61317e9a419,full_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,Frontend Development,Frontend Engineer,2024-04-26
Front End Developer (Full Remote WFH),Sociabuzz,"Mantrijeron, Yogyakarta, DI Yogyakarta",Remote/Dari rumah,Rp3jt-Rp5jt,"experience,salary,logo,CSS3,Frontend Development,Responsive Web Design",https://glints.com/id/opportunities/jobs/front-end-developer-full-remote-wfh/2356fcb1-1939-48dd-a9eb-03ef248929ad?utm_referrer=explore,2356fcb1-1939-48dd-a9eb-03ef248929ad,contract,Remote/Dari rumah,1 – 3 tahun,Minimal Diploma (D1 - D4),Computer & Information Technology,Frontend Development,Frontend Engineer,2024-04-26
Front End Developer,Software Seni,"Kemantren Gondokusuman, Yogyakarta, DI Yogyakarta",Kerja di kantor,Not Written,"experience,logo,JavaScript,HTML5,CSS3",https://glints.com/id/opportunities/jobs/front-end-developer/8174b931-4d3b-4a54-9180-02ca4b8695b0?utm_referrer=explore,8174b931-4d3b-4a54-9180-02ca4b8695b0,full_time,Kerja di kantor,3 – 5 tahun,Minimal Diploma (D1 - D4),Computer & Information Technology,Software,Software Engineer,2024-04-26
Front End Developer Intern (Paid & Full Remote WFH),Sociabuzz,"Kemantren Umbulharjo, Yogyakarta, DI Yogyakarta",Remote/Dari rumah,"Rp1,5jt-Rp1,5jt","experience,salary,logo,CSS3,Responsive Web Design,Frontend Development",https://glints.com/id/opportunities/jobs/front-end-developer-intern-paid-and-full-remote-wfh/6bebe0b2-77a2-4dff-bf13-54bcabbd6d2d?utm_referrer=explore,6bebe0b2-77a2-4dff-bf13-54bcabbd6d2d,internship,Remote/Dari rumah,Kurang dari setahun,Minimal SMA/SMK,Computer & Information Technology,Frontend Development,Frontend Engineer,2024-04-26
Front End Engineer,Pensieve,"Kebayoran Baru, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,React.js,GIT,JavaScript,TypeScript,GraphQL",https://glints.com/id/opportunities/jobs/front-end-engineer/80980390-a9cc-4bcb-a4b0-d2271aff04af?utm_referrer=explore,80980390-a9cc-4bcb-a4b0-d2271aff04af,full_time,Kerja di kantor,1 – 3 tahun,Minimal Diploma (D1 - D4),Computer & Information Technology,Software,Software Engineer,2024-04-26
Front-End Developer,Natural Farm,"Kebon Jeruk, Jakarta Barat, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,JavaScript,Vue.js,HTML5,Nuxt.js",https://glints.com/id/opportunities/jobs/front-end-developer/67b0953c-31c6-4f63-a8a6-08191a6fa713?utm_referrer=explore,67b0953c-31c6-4f63-a8a6-08191a6fa713,full_time,Kerja di kantor,1 – 3 tahun,Minimal Diploma (D1 - D4),Computer & Information Technology,Software,Software Developer,2024-04-26
Front End Developer,Software Seni,"Bandung Wetan, Bandung, Jawa Barat",Kerja di kantor,Not Written,"experience,logo,JavaScript,React Js,HTML5,CSS3",https://glints.com/id/opportunities/jobs/front-end-developer/6ac290bc-d586-4dbf-aeb8-09900048d37d?utm_referrer=explore,6ac290bc-d586-4dbf-aeb8-09900048d37d,full_time,Kerja di kantor,3 – 5 tahun,Minimal Diploma (D1 - D4),Computer & Information Technology,Software,Software Developer,2024-04-26
Front End Developer,PT Hacaca Central Logistics,"Tarumajaya, Bekasi, Jawa Barat",Kerja di kantor,Rp5jt-Rp7jt,"experience,salary,logo,Node.js,JavaScript,REST API",https://glints.com/id/opportunities/jobs/front-end-developer/fb4f952d-b7b7-49ec-95d2-678b962007be?utm_referrer=explore,fb4f952d-b7b7-49ec-95d2-678b962007be,full_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,Software,Software Engineer,2024-04-26
Front End Developer (ReactJS),Id/x Partners,"Tanah Abang, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,PHP,React.js,JavaScript,Angular.js",https://glints.com/id/opportunities/jobs/front-end-developer-reactjs/f430d55c-0e5d-41e3-a1c5-0bb5b52408fc?utm_referrer=explore,f430d55c-0e5d-41e3-a1c5-0bb5b52408fc,full_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,Software,Software Engineer,2024-04-26
Web Developer Front-End,PT Sumber Trijaya Lestari (Aksesmu),"Pinang, Tangerang, Banten",Kerja di kantor,Rp5jt-Rp6jt,"experience,salary,logo,TailwindCSS,Vue.js,Web Development,JavaScript",https://glints.com/id/opportunities/jobs/web-developer-front-end/c11b8375-ff57-4565-a6d1-7636bb236c34?utm_referrer=explore,c11b8375-ff57-4565-a6d1-7636bb236c34,full_time,Kerja di kantor,Kurang dari setahun,Minimal Diploma (D1 - D4),Computer & Information Technology,Software,Web Developer,2024-04-26
Front End Auditor (Checker),PT. Arta Boga Cemerlang Bali NTR (Orang Tua Group),"Sukawati, Gianyar, Bali",Kerja di kantor,Not Written,"experience,logo,Auditing,Accounting,Interpersonal Communication",https://glints.com/id/opportunities/jobs/front-end-auditor-checker/d58f1818-7b92-4e42-91ad-51b4b3653320?utm_referrer=explore,d58f1818-7b92-4e42-91ad-51b4b3653320,full_time,Kerja di kantor,Kurang dari setahun,Minimal Sarjana (S1),Accounting & Finance,"Audit, Accounting & Taxation Service",Auditor,2024-04-26
Front End Developer - Internship,Tupai Tech,"Laweyan, Surakarta, Jawa Tengah",Remote/Dari rumah,Not Written,"experience,logo,Information Technology,Programming Languages,Web Development,Problem Solving Skills,Frontend Development",https://glints.com/id/opportunities/jobs/front-end-developer-internship/d04a1a6a-c0ae-49f8-bf6a-a0492b6ed20e?utm_referrer=explore,d04a1a6a-c0ae-49f8-bf6a-a0492b6ed20e,internship,Remote/Dari rumah,Kurang dari setahun,Minimal SMA/SMK,Computer & Information Technology,Software,Developer,2024-04-26
Junior / Middle - Front End Developer,PT Sentuh Digital Teknologi,"Jagakarsa, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp6jt-Rp7jt,"experience,salary,logo,JavaScript,HTML5,Vue.js,React.js",https://glints.com/id/opportunities/jobs/junior-middle-front-end-developer/9b2df59e-c9ce-4ab8-90af-96462c2249f7?utm_referrer=explore,9b2df59e-c9ce-4ab8-90af-96462c2249f7,daily,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,Software,Programmer,2024-04-26
WFO - Front End Developer (React),PT Data Andalan Utama Semarang,"Semarang Utara, Semarang, Jawa Tengah",Kerja di kantor,"Rp2,5jt-Rp9jt","experience,salary,logo,React.js,Vue.js,Angular.js,Frontend Development",https://glints.com/id/opportunities/jobs/wfo-front-end-developer-react/e425881f-c3fd-462a-ab9a-1e1c5029a264?utm_referrer=explore,e425881f-c3fd-462a-ab9a-1e1c5029a264,full_time,Kerja di kantor,1 – 3 tahun,Minimal Diploma (D1 - D4),Others,Others,Others,2024-04-26
Front End Developer (RaectJS NextJS),Pt Platinumetrix Global Inovasi,"Gambir, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Rp5jt-Rp10jt,"experience,salary,logo,React.js,TypeScript,CSS3",https://glints.com/id/opportunities/jobs/front-end-developer-raectjs-nextjs/73faa72c-bad2-4c3b-b33c-51e7b0363b52?utm_referrer=explore,73faa72c-bad2-4c3b-b33c-51e7b0363b52,full_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff,2024-04-26
Front End Engineer (FULL TIME - ONSITE),IYKRA,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,React.js,HTML5,Angular.js",https://glints.com/id/opportunities/jobs/front-end-engineer-full-time-onsite/2d7a9625-f5b8-4262-8fa6-f40915df5817?utm_referrer=explore,2d7a9625-f5b8-4262-8fa6-f40915df5817,part_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff,2024-04-26
Front Office,PT Anak Sehat Idaman Hati,"Kebayoran Baru, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Microsoft Office,Communication Skills,English Languange,Korean Language,Adaptability,Teamwork",https://glints.com/id/opportunities/jobs/front-office/b3b34ccb-d573-4b6a-a22f-e41ece16c528?utm_referrer=explore,b3b34ccb-d573-4b6a-a22f-e41ece16c528,full_time,Kerja di kantor,1 – 3 tahun,Minimal Diploma (D1 - D4),Healthcare,Nursing,Health Administrator,2024-04-26
Front Liner,Semana Residences By Cove,"Ubud, Gianyar, Bali",Kerja di kantor,Not Written,"experience,logo,Hospitality Management,Frontliner,Teamwork",https://glints.com/id/opportunities/jobs/front-liner/71e4ff70-1109-4b38-b877-a46e7f7579fd?utm_referrer=explore,71e4ff70-1109-4b38-b877-a46e7f7579fd,full_time,Kerja di kantor,1 – 3 tahun,Minimal SMA/SMK,"Hotel, Restaurant & Travel","Other Hotel, Restaurant & Travel","Other Hotel, Restaurant & Travel Positions",2024-04-26
Front Officer,Dream Dermis Klinik Estetika,"Cikupa, Tangerang, Banten",Kerja di kantor,Not Written,"experience,logo,Communication Skills,Customer Relations,Interpersonal Skills",https://glints.com/id/opportunities/jobs/front-officer/dd74a397-6e37-48d5-ad77-004ed048d794?utm_referrer=explore,dd74a397-6e37-48d5-ad77-004ed048d794,full_time,Kerja di kantor,1 – 3 tahun,Minimal SMA/SMK,Administrative & Human Resources,Administrative,Receptionist,2024-04-26
React Native Developer,"Altech Omega Andalan, Pt","Kemantren Mergangsan, Yogyakarta, DI Yogyakarta",Kerja di kantor,"Rp4,5jt-Rp6,5jt","experience,salary,logo,Mobile App Development,Frontend Development,JavaScript,React Native",https://glints.com/id/opportunities/jobs/react-native-developer/84731904-5a08-4c73-9169-0dadc9d80ca4?utm_referrer=explore,84731904-5a08-4c73-9169-0dadc9d80ca4,full_time,Kerja di kantor,3 – 5 tahun,Minimal SMA/SMK,Computer & Information Technology,Frontend Development,Frontend Engineer,2024-04-26
React Js,PT Entrepreneur Trust Digital,"Tanah Abang, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Rp6jt-Rp9jt,"experience,salary,logo,Reactjs,Redux,JavaScript,State Management",https://glints.com/id/opportunities/jobs/react-js/1b2dc3c2-c342-4118-9451-820ebcb034f5?utm_referrer=explore,1b2dc3c2-c342-4118-9451-820ebcb034f5,full_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,Frontend Development,Frontend Engineer,2024-04-26
Market Analyst (Palm or Vegetable Oil or Related Value Chain),PT AGPA Refinery Complex,"Kebayoran Baru, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Microsoft Excel,Marketing Strategy,Market Research,Trade Marketing,Data Analytics,Communication Skills",https://glints.com/id/opportunities/jobs/market-analyst-palm-or-vegetable-oil-or-related-value-chain/1e6eb7f7-0b63-4c0c-a786-4e5bd1f75a53?utm_referrer=explore,1e6eb7f7-0b63-4c0c-a786-4e5bd1f75a53,contract,Kerja di kantor,3 – 5 tahun,Minimal Sarjana (S1),"Legal, Consulting & Translation",Consulting,Market Researcher,2024-04-26
FRONT LINER,Serasa Salad Bar Bandung,"Bandung Wetan, Bandung, Jawa Barat",Kerja di kantor,Not Written,"experience,logo,Steward,Cook,Communication Skills,Computer Skills",https://glints.com/id/opportunities/jobs/front-liner/9319ba26-4d36-401c-89a5-4d91c58af3d8?utm_referrer=explore,9319ba26-4d36-401c-89a5-4d91c58af3d8,full_time,Kerja di kantor,1 – 3 tahun,Minimal SMA/SMK,Customer Service,Customer Service,Customer Service Representative,2024-04-26
Front Office,Cove,"Ubud, Gianyar, Bali",Kerja di kantor,Not Written,"experience,logo,Hospitality Management,Problem Solving Skills,Communication Skills",https://glints.com/id/opportunities/jobs/front-office/90f56818-c34b-474c-bf6c-c70f5e03d2dc?utm_referrer=explore,90f56818-c34b-474c-bf6c-c70f5e03d2dc,full_time,Kerja di kantor,1 – 3 tahun,Minimal Diploma (D1 - D4),"Hotel, Restaurant & Travel",Hotel,Hotel Receptionist,2024-04-26
Front Office,PT. Delta Wibawa Bersama,"Kebayoran Baru, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Strong Communication Skills,Customer Service,Administration",https://glints.com/id/opportunities/jobs/front-office/c011d98c-5334-4fdb-8576-f4b28bd997d5?utm_referrer=explore,c011d98c-5334-4fdb-8576-f4b28bd997d5,full_time,Kerja di kantor,Kurang dari setahun,Minimal Diploma (D1 - D4),Customer Service,Customer Service,Customer Service Representative,2024-04-26
Frontliner,PT Jayaland Sejahtera,"Sumber, Cirebon, Jawa Barat",Kerja di kantor,Not Written,"experience,logo,Social Media Marketing & Management,Sales and Marketing,Digital Marketing",https://glints.com/id/opportunities/jobs/frontliner/bc91e470-46a6-4d8b-9584-6339c79743ff?utm_referrer=explore,bc91e470-46a6-4d8b-9584-6339c79743ff,full_time,Kerja di kantor,Kurang dari setahun,Minimal Diploma (D1 - D4),Computer & Information Technology,Frontend Development,Frontend Engineer,2024-04-26
Front Desk,Woven Jiu Jitsu,"Mengwi, Badung, Bali",Kerja di kantor,Rp100rb,"experience,salary,logo,Sales Operations,Communication Skills,English Languange",https://glints.com/id/opportunities/jobs/front-desk/57faa810-4c54-4f9b-ab48-3b619ee99af4?utm_referrer=explore,57faa810-4c54-4f9b-ab48-3b619ee99af4,full_time,Kerja di kantor,1 – 3 tahun,Minimal Diploma (D1 - D4),Administrative & Human Resources,Administrative,Receptionist,2024-04-26
Barista and/or Cashier,PT Putri Kebun Lestari,"Menteng, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Penyajian Kopi,Pengolahan Kopi,Pengoperasian Mesin Kopi,Pengoperasian Mesin Kasir",https://glints.com/id/opportunities/jobs/barista-and-or-cashier/833b5d29-3f41-4da7-afa8-10fa12d036e0?utm_referrer=explore,833b5d29-3f41-4da7-afa8-10fa12d036e0,full_time,Kerja di kantor,1 – 3 tahun,Minimal SMA/SMK,"Hotel, Restaurant & Travel","Food, Beverage & Restaurant",Barista,2024-04-26
Back End Developer,PT. Bosowa Berlian Motor,"Panakkukang, Makassar, Sulawesi Selatan",Kerja di kantor,Not Written,"experience,logo,NestJS,PHP,Laravel",https://glints.com/id/opportunities/jobs/back-end-developer/fd039929-242e-470d-9a6b-f451dac8acc4?utm_referrer=explore,fd039929-242e-470d-9a6b-f451dac8acc4,full_time,Kerja di kantor,1 – 3 tahun,Minimal Diploma (D1 - D4),Computer & Information Technology,Artificial Intelligence,AI Engineer,2024-04-26
FRONT OFFICE,Glowry Aesthetic Clinic,"Jagakarsa, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Sales Operations,Microsoft Excel,Administration",https://glints.com/id/opportunities/jobs/front-office/be7314e9-4c0c-4896-8e95-5b3b78416f72?utm_referrer=explore,be7314e9-4c0c-4896-8e95-5b3b78416f72,full_time,Kerja di kantor,Kurang dari setahun,Minimal SMA/SMK,"Hotel, Restaurant & Travel","Food, Beverage & Restaurant",Cashier,2024-04-26
Front Office,JT Clinic,"Jatinegara, Jakarta Timur, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Administration,Office Administration,Microsoft Office",https://glints.com/id/opportunities/jobs/front-office/c1037a13-5d22-4c1a-b661-9daeb32cf608?utm_referrer=explore,c1037a13-5d22-4c1a-b661-9daeb32cf608,full_time,Kerja di kantor,Kurang dari setahun,Minimal Diploma (D1 - D4),Administrative & Human Resources,Administrative,Administrative Staff,2024-04-26
Front Office,MDA Restaurants,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Sales and Marketing,Communication Skills,Customer Service",https://glints.com/id/opportunities/jobs/front-office/b133de65-f1dd-46b6-8aac-f206faa05511?utm_referrer=explore,b133de65-f1dd-46b6-8aac-f206faa05511,full_time,Kerja di kantor,1 – 3 tahun,Minimal SMA/SMK,Administrative & Human Resources,Administrative,Receptionist,2024-04-26
Front Liner,PT SAM JAYA PERKASA,"Cicendo, Bandung, Jawa Barat",Kerja di kantor,Rp2jt-Rp3jt,"experience,salary,logo,Teamwork,Strong Communication Skills,Microsoft Office",https://glints.com/id/opportunities/jobs/front-liner/4a55666d-13b6-431b-bce6-f9952be0a00f?utm_referrer=explore,4a55666d-13b6-431b-bce6-f9952be0a00f,full_time,Kerja di kantor,1 – 3 tahun,Minimal SMA/SMK,Business Development & Sales,Sales,Sales Consultant,2024-04-26
Front Desk,PT. Tirta Jaya Unggul,"Tegalsari, Surabaya, Jawa Timur",Kerja di kantor,Rp2jt-Rp2jt,"experience,salary,logo,Customer Service,Marketing Communications,Customer Experience",https://glints.com/id/opportunities/jobs/front-desk/ce4eaf7d-e405-4e1c-95c0-442fcdddc378?utm_referrer=explore,ce4eaf7d-e405-4e1c-95c0-442fcdddc378,full_time,Kerja di kantor,1 – 3 tahun,Minimal SMA/SMK,Customer Service,Customer Service,Customer Service Representatives,2024-04-26
Front Liner,Adelinee Id,"Menteng, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Positive Attitude,Time Management,Communication Skills",https://glints.com/id/opportunities/jobs/front-liner/fe553309-903b-4fd7-b7f8-fdd0a93dabcf?utm_referrer=explore,fe553309-903b-4fd7-b7f8-fdd0a93dabcf,full_time,Kerja di kantor,1 – 3 tahun,Minimal SMA/SMK,Administrative & Human Resources,Administrative,Receptionist,2024-04-26
Front Liner,Adelinee Id,"Kebayoran Baru, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Time Management,Positive Attitude,Communication Skills",https://glints.com/id/opportunities/jobs/front-liner/be4df783-5206-4f4a-950d-db7778aba8c5?utm_referrer=explore,be4df783-5206-4f4a-950d-db7778aba8c5,full_time,Kerja di kantor,1 – 3 tahun,Minimal SMA/SMK,Administrative & Human Resources,Administrative,Receptionist,2024-04-26
Barista and/or Cashier,PT Putri Kebun Lestari,"Menteng, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,Penyajian Kopi,Pengolahan Kopi,Pengoperasian Mesin Kopi,Pengoperasian Mesin Kasir",https://glints.com/id/opportunities/jobs/barista-and-or-cashier/833b5d29-3f41-4da7-afa8-10fa12d036e0?utm_referrer=explore,833b5d29-3f41-4da7-afa8-10fa12d036e0,full_time,Kerja di kantor,1 – 3 tahun,Minimal SMA/SMK,"Hotel, Restaurant & Travel","Food, Beverage & Restaurant",Barista,2024-04-26
Back End Developer,PT Rect Media Komputindo,"Semarang Tengah, Semarang, Jawa Tengah",Kerja di kantor,Rp3jt-Rp5jt,"experience,salary,logo,Laravel,PHP,Python,Go / Golang",https://glints.com/id/opportunities/jobs/back-end-developer/fbcc6efd-3e92-47c8-848b-28fd57ee1478?utm_referrer=explore,fbcc6efd-3e92-47c8-848b-28fd57ee1478,full_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,Backend Development,Backend Developer,2024-04-26
Front Office,Neuvel Aesthetic & Dental Clinic,"Gubeng, Surabaya, Jawa Timur",Kerja di kantor,"Rp2,5jt","experience,salary,logo,Microsoft Office,Customer Service,Customer Relations",https://glints.com/id/opportunities/jobs/front-office/6195cc0d-592b-4126-a31e-2fc4b9cd676d?utm_referrer=explore,6195cc0d-592b-4126-a31e-2fc4b9cd676d,full_time,Kerja di kantor,1 – 3 tahun,Minimal Diploma (D1 - D4),Customer Service,Customer Service,Customer Service Representative,2024-04-26
Backend dot NET / Front-End React JS / Mobile React Native,PT Aksata Digital Inovasi,"Kebon Jeruk, Jakarta Barat, DKI Jakarta",Remote/Dari rumah,Not Written,"experience,logo,.NET,React Native,React.js",https://glints.com/id/opportunities/jobs/backend-dot-net-front-end-react-js-mobile-react-native/64b9c8f3-f424-4c4c-b229-39544c93c91e?utm_referrer=explore,64b9c8f3-f424-4c4c-b229-39544c93c91e,full_time,Remote/Dari rumah,3 – 5 tahun,Minimal SMA/SMK,Computer & Information Technology,Software,Programmer,2024-04-26
Front Office,North Wing Canggu Resort,"Kuta, Badung, Bali",Kerja di kantor,Not Written,"experience,logo,Teamwork,Positive Attitude,Attention to Detail",https://glints.com/id/opportunities/jobs/front-office/57c93096-0296-4b63-933f-ae223be0e047?utm_referrer=explore,57c93096-0296-4b63-933f-ae223be0e047,full_time,Kerja di kantor,1 – 3 tahun,Minimal SMA/SMK,"Hotel, Restaurant & Travel",Hotel,Hotel Receptionist,2024-04-26
Back End Developer,PT Bangunperkasa Adhitamasentra,"Pal Merah, Jakarta Barat, DKI Jakarta",Kerja di kantor,Not Written,"experience,logo,API Development,gRPC,SQL,Back-End Web Development,Programming Languages,Core Java,Redis,REST API",https://glints.com/id/opportunities/jobs/back-end-developer/a91f8c38-59b2-4804-afd1-bfae08b42216?utm_referrer=explore,a91f8c38-59b2-4804-afd1-bfae08b42216,full_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,Software,Developer,2024-04-26
Internship Front Office,Best Western Premier The Hive,"Jatinegara, Jakarta Timur, DKI Jakarta",Kerja di kantor,Rp400rb-Rp500rb,"salary,logo,Microsoft Office,Strong Communication Skills,Teamwork",https://glints.com/id/opportunities/jobs/internship-front-office/17b455b9-c544-48db-a121-4a79031c5e40?utm_referrer=explore,17b455b9-c544-48db-a121-4a79031c5e40,internship,Kerja di kantor,Minimal SMA/SMK,Microsoft Office,"Hotel, Restaurant & Travel","Other Hotel, Restaurant & Travel","Other Hotel, Restaurant & Travel Positions",2024-04-26
Front Office,Brothers Inn Babarsari,"Kapanewon Depok, Sleman, DI Yogyakarta",Kerja di kantor,Not Written,"experience,logo,Customer Service,Strong Communication Skills,Teamwork,Frontliner,Positive Attitude",https://glints.com/id/opportunities/jobs/front-office/507625f9-50ab-4709-b9d6-dd793f8a13cb?utm_referrer=explore,507625f9-50ab-4709-b9d6-dd793f8a13cb,full_time,Kerja di kantor,1 – 3 tahun,Minimal SMA/SMK,Customer Service,Customer Service,Customer Service Representative,2024-04-26
Front Office,JAENS SPA,"Ubud, Gianyar, Bali",Kerja di kantor,Rp3jt-Rp5jt,"experience,salary,logo,Positive Attitude,Marketing Communications,Communication Skills",https://glints.com/id/opportunities/jobs/front-office/d6b93014-67b7-4dc4-bb08-dc2082475cf8?utm_referrer=explore,d6b93014-67b7-4dc4-bb08-dc2082475cf8,full_time,Kerja di kantor,1 – 3 tahun,Minimal SMA/SMK,"Hotel, Restaurant & Travel",Hotel,Homestay Host,2024-04-26
Front Office Agent,@K Hotel Kaliurang,"Kapanewon Pakem, Sleman, DI Yogyakarta",Kerja di kantor,Not Written,"experience,logo,Communication Skills,Teamwork,Positive Attitude",https://glints.com/id/opportunities/jobs/front-office-agent/8490d26d-7c8c-4644-8699-551866428f84?utm_referrer=explore,8490d26d-7c8c-4644-8699-551866428f84,full_time,Kerja di kantor,Kurang dari setahun,Minimal SMA/SMK,Arts & Creative,Film & Television Media,Agent,2024-04-26
Front Desk Agent,WOOD HOTEL,"Sukajadi, Bandung, Jawa Barat",Kerja di kantor,Not Written,"experience,logo,Hospitality Management,Customer Service,Customer Satisfaction,Customer Relations",https://glints.com/id/opportunities/jobs/front-desk-agent/82633e30-4bae-4648-b94a-7dbaa352a570?utm_referrer=explore,82633e30-4bae-4648-b94a-7dbaa352a570,full_time,Kerja di kantor,Kurang dari setahun,Minimal SMA/SMK,Administrative & Human Resources,Administrative,Receptionist,2024-04-26
Front Office,"PT. Ulubukit Suluban (Blue Point Bay Villas - Spa, Uluwatu)","Kuta, Badung, Bali",Kerja di kantor,Not Written,"experience,logo,Problem Solving Skills,English Languange,Customer Oriented",https://glints.com/id/opportunities/jobs/front-office/2db91c15-1fdc-4649-971f-f73f10679bd9?utm_referrer=explore,2db91c15-1fdc-4649-971f-f73f10679bd9,full_time,Kerja di kantor,1 – 3 tahun,Minimal Diploma (D1 - D4),Operations,Other Operations,Other Operations Positions,2024-04-26
Front Office,PT. Nanibar Kapital Nusantara Serang,"Serang, Serang, Banten",Kerja di kantor,Not Written,"experience,logo,Communication Skills,Teamwork,Front Office,Microsoft Office",https://glints.com/id/opportunities/jobs/front-office/b18ae2b3-fef8-4cc7-b9a5-d0fd6081df91?utm_referrer=explore,b18ae2b3-fef8-4cc7-b9a5-d0fd6081df91,full_time,Kerja di kantor,1 – 3 tahun,Minimal Diploma (D1 - D4),Administrative & Human Resources,Other Administrative & Human Resources,Other Administrative & Human Resources Positions,2024-04-26
End Point Security Engineer,PT Kalos Anthrope Solusi,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp6jt-Rp9jt,"experience,salary,logo,Cybersecurity,Computer Networking,Networking",https://glints.com/id/opportunities/jobs/end-point-security-engineer/d4577f50-01e1-4ca0-b4b0-3fd9d562382c?utm_referrer=explore,d4577f50-01e1-4ca0-b4b0-3fd9d562382c,full_time,Kerja di kantor,1 – 3 tahun,Minimal Sarjana (S1),Computer & Information Technology,"Operation, Maintenance & Technical Support",Security Engineer,2024-04-26
Recovery Back End Asset,PT BPR Kredit Mandiri Indonesia,"Tangerang, Tangerang, Banten",Kerja di kantor,Not Written,"experience,logo,Trade Marketing,LinkedIn Marketing,Negotiation Skills",https://glints.com/id/opportunities/jobs/recovery-back-end-asset/e0dc6f50-00a6-4153-bbac-89b6ce41ce8f?utm_referrer=explore,e0dc6f50-00a6-4153-bbac-89b6ce41ce8f,full_time,Kerja di kantor,1 – 3 tahun,Minimal Diploma (D1 - D4),Accounting & Finance,Financial Service,Investment Bankers,2024-04-26
Front Office (Trainee),Abian Harmony Hotel,"Denpasar Selatan, Denpasar, Bali",Kerja di kantor,Not Written,"experience,logo,Teamwork,Attention to Detail,Positive Attitude",https://glints.com/id/opportunities/jobs/front-office-trainee/0c445c3f-df28-46b5-9f60-752a6d8e9c15?utm_referrer=explore,0c445c3f-df28-46b5-9f60-752a6d8e9c15,internship,Kerja di kantor,Kurang dari setahun,Minimal SMA/SMK,"Hotel, Restaurant & Travel",Hotel,Hotel Receptionist,2024-04-26
Senior or intermediate Desainer Interior,Reart,"Batam Kota, Batam, Kepulauan Riau",Kerja di kantor,Not Written,"experience,logo,Microsoft PowerPoint,Adobe Photoshop,Google SketchUp,3D Rendering,AutoCAD",https://glints.com/id/opportunities/jobs/senior-or-intermediate-desainer-interior/16699830-a482-4231-86c0-f4a7e138b2de?utm_referrer=explore,16699830-a482-4231-86c0-f4a7e138b2de,full_time,Kerja di kantor,3 – 5 tahun,Minimal Sarjana (S1),Real Estate & Architecture,Architect & Interior Design,Interior Designer,2024-04-26
Front Office,AO Group,"Kapanewon Gamping, Sleman, DI Yogyakarta",Kerja di kantor,"Rp2,2jt-Rp2,3jt","experience,salary,logo,Customer Service,Strong Communication Skills,Positive Attitude,Interpersonal Skills,Computer Skills",https://glints.com/id/opportunities/jobs/front-office/7201d9b0-84f9-4b6b-bec7-ea15ce243729?utm_referrer=explore,7201d9b0-84f9-4b6b-bec7-ea15ce243729,full_time,Kerja di kantor,1 – 3 tahun,Minimal SMA/SMK,Customer Service,Customer Service,Customer Service Representative,2024-04-26
